Years,Months,Dates,Hours,TotalHeating
2015,1,20,17,620.6
2015,1,20,18,623.9
2015,1,20,19,621.4
2015,1,20,20,606.2
2015,1,20,21,587
2015,1,20,22,580
2015,1,20,23,568
2015,1,21,0,550.1
2015,1,21,1,542.4
2015,1,21,2,551
2015,1,21,3,562.9
2015,1,21,4,574.8
2015,1,21,5,588.2
2015,1,21,6,627.4
2015,1,21,7,693
2015,1,21,8,733.1
2015,1,21,9,733.7
2015,1,21,10,722.1
2015,1,21,11,691
2015,1,21,12,650.8
2015,1,21,13,626.9
2015,1,21,14,611.2
2015,1,21,15,608.8
2015,1,21,16,621.1
2015,1,21,17,643.6
2015,1,21,18,657
2015,1,21,19,659.5
2015,1,21,20,652.4
2015,1,21,21,640.8
2015,1,21,22,626.6
2015,1,21,23,613.8
2015,1,22,0,594.2
2015,1,22,1,582
2015,1,22,2,585.6
2015,1,22,3,590.3
2015,1,22,4,552.2
2015,1,22,5,585.8
2015,1,22,6,648.1
2015,1,22,7,706.2
2015,1,22,8,716.1
2015,1,22,9,715.5
2015,1,22,10,687.5
2015,1,22,11,686.4
2015,1,22,12,685.8
2015,1,22,13,664.9
2015,1,22,14,657.4
2015,1,22,15,652.6
2015,1,22,16,655.7
2015,1,22,17,671.8
2015,1,22,18,675.8
2015,1,22,19,676.3
2015,1,22,20,655.4
2015,1,22,21,629.9
2015,1,22,22,621.7
2015,1,22,23,610.9
2015,1,23,0,590.2
2015,1,23,1,590.2
2015,1,23,2,596.1
2015,1,23,3,601.7
2015,1,23,4,617
2015,1,23,5,632.7
2015,1,23,6,656.1
2015,1,23,7,718.1
2015,1,23,8,754.3
2015,1,23,9,738.7
2015,1,23,10,729
2015,1,23,11,725.9
2015,1,23,12,711.6
2015,1,23,13,695.8
2015,1,23,14,696.2
2015,1,23,15,690.9
2015,1,23,16,695
2015,1,23,17,701.9
2015,1,23,18,710.2
2015,1,23,19,691.2
2015,1,23,20,670.3
2015,1,23,21,646.4
2015,1,23,22,626.8
2015,1,23,23,616.2
2015,1,24,0,610.2
2015,1,24,1,608.4
2015,1,24,2,611.5
2015,1,24,3,619.5
2015,1,24,4,629.7
2015,1,24,5,635.4
2015,1,24,6,646.3
2015,1,24,7,659.9
2015,1,24,8,675.4
2015,1,24,9,700.1
2015,1,24,10,725.7
2015,1,24,11,728.3
2015,1,24,12,714.5
2015,1,24,13,696.7
2015,1,24,14,669.6
2015,1,24,15,641.5
2015,1,24,16,612.2
2015,1,24,17,638.6
2015,1,24,18,660
2015,1,24,19,661.7
2015,1,24,20,651.5
2015,1,24,21,621.6
2015,1,24,22,612.4
2015,1,24,23,609.4
2015,1,25,0,602.5
2015,1,25,1,602.5
2015,1,25,2,599.8
2015,1,25,3,610.1
2015,1,25,4,612.8
2015,1,25,5,616
2015,1,25,6,621.5
2015,1,25,7,632.8
2015,1,25,8,656.4
2015,1,25,9,688
2015,1,25,10,704.6
2015,1,25,11,671.2
2015,1,25,12,606.1
2015,1,25,13,598.8
2015,1,25,14,569.6
2015,1,25,15,550.6
2015,1,25,16,556.6
2015,1,25,17,597.3
2015,1,25,18,625.7
2015,1,25,19,633.2
2015,1,25,20,625.1
2015,1,25,21,601.6
2015,1,25,22,588.8
2015,1,25,23,572.9
2015,1,26,0,562.5
2015,1,26,1,555.3
2015,1,26,2,560.1
2015,1,26,3,564.5
2015,1,26,4,569
2015,1,26,5,580.3
2015,1,26,6,601.3
2015,1,26,7,672.6
2015,1,26,8,693.6
2015,1,26,9,681.4
2015,1,26,10,674
2015,1,26,11,655.9
2015,1,26,12,644.4
2015,1,26,13,640.1
2015,1,26,14,629.9
2015,1,26,15,624.1
2015,1,26,16,614
2015,1,26,17,600.8
2015,1,26,18,595.9
2015,1,26,19,596.7
2015,1,26,20,587.6
2015,1,26,21,579.1
2015,1,26,22,576.2
2015,1,26,23,562.4
2015,1,27,0,541.8
2015,1,27,1,540.1
2015,1,27,2,545.8
2015,1,27,3,550.5
2015,1,27,4,567.5
2015,1,27,5,586.6
2015,1,27,6,620.7
2015,1,27,7,692.4
2015,1,27,8,718.2
2015,1,27,9,701.9
2015,1,27,10,667.5
2015,1,27,11,607.1
2015,1,27,12,566.3
2015,1,27,13,548.3
2015,1,27,14,535.1
2015,1,27,15,517.4
2015,1,27,16,519.9
2015,1,27,17,547.7
2015,1,27,18,578.8
2015,1,27,19,588.3
2015,1,27,20,580.1
2015,1,27,21,561
2015,1,27,22,546.8
2015,1,27,23,530.3
2015,1,28,0,508.7
2015,1,28,1,499.3
2015,1,28,2,497.1
2015,1,28,3,500.9
2015,1,28,4,505.1
2015,1,28,5,515
2015,1,28,6,546.8
2015,1,28,7,611.5
2015,1,28,8,632
2015,1,28,9,604.5
2015,1,28,10,585.4
2015,1,28,11,572.3
2015,1,28,12,566.7
2015,1,28,13,568.1
2015,1,28,14,565.4
2015,1,28,15,565
2015,1,28,16,568.2
2015,1,28,17,568.9
2015,1,28,18,573.7
2015,1,28,19,577.2
2015,1,28,20,557.4
2015,1,28,21,529.3
2015,1,28,22,518.2
2015,1,28,23,516.9
2015,1,29,0,510
2015,1,29,1,503.5
2015,1,29,2,510.3
2015,1,29,3,523.4
2015,1,29,4,537.8
2015,1,29,5,548.8
2015,1,29,6,584.6
2015,1,29,7,650.5
2015,1,29,8,675.5
2015,1,29,9,656.3
2015,1,29,10,633.8
2015,1,29,11,601
2015,1,29,12,593.3
2015,1,29,13,584.7
2015,1,29,14,575
2015,1,29,15,577.4
2015,1,29,16,585
2015,1,29,17,593.7
2015,1,29,18,602.6
2015,1,29,19,600.1
2015,1,29,20,592.6
2015,1,29,21,572.1
2015,1,29,22,561.5
2015,1,29,23,552
2015,1,30,0,535.9
2015,1,30,1,527.7
2015,1,30,2,534.9
2015,1,30,3,539.6
2015,1,30,4,547.7
2015,1,30,5,562.4
2015,1,30,6,588.3
2015,1,30,7,656.8
2015,1,30,8,676.8
2015,1,30,9,655.5
2015,1,30,10,637.8
2015,1,30,11,621.3
2015,1,30,12,597
2015,1,30,13,589.2
2015,1,30,14,581.1
2015,1,30,15,574.9
2015,1,30,16,568.2
2015,1,30,17,571.3
2015,1,30,18,581.5
2015,1,30,19,585.4
2015,1,30,20,574.9
2015,1,30,21,562.6
2015,1,30,22,548
2015,1,30,23,546
2015,1,31,0,539.2
2015,1,31,1,537.2
2015,1,31,2,539
2015,1,31,3,542.3
2015,1,31,4,552.6
2015,1,31,5,563.6
2015,1,31,6,576.9
2015,1,31,7,600.5
2015,1,31,8,625.4
2015,1,31,9,654.7
2015,1,31,10,669.4
2015,1,31,11,659.7
2015,1,31,12,626.1
2015,1,31,13,596.4
2015,1,31,14,575.9
2015,1,31,15,566.4
2015,1,31,16,579.9
2015,1,31,17,592.1
2015,1,31,18,599.6
2015,1,31,19,596.4
2015,1,31,20,586.1
2015,1,31,21,574.5
2015,1,31,22,561.6
2015,1,31,23,555.4
2015,2,1,0,546.1
2015,2,1,1,541.7
2015,2,1,2,544.2
2015,2,1,3,547
2015,2,1,4,554.9
2015,2,1,5,558
2015,2,1,6,571.5
2015,2,1,7,601.2
2015,2,1,8,623.2
2015,2,1,9,658.1
2015,2,1,10,665.1
2015,2,1,11,651.1
2015,2,1,12,593
2015,2,1,13,562.2
2015,2,1,14,564.4
2015,2,1,15,565.4
2015,2,1,16,573.6
2015,2,1,17,590.6
2015,2,1,18,602.9
2015,2,1,19,610.3
2015,2,1,20,611.9
2015,2,1,21,602.7
2015,2,1,22,591.7
2015,2,1,23,579.6
2015,2,2,0,569.1
2015,2,2,1,574.2
2015,2,2,2,577.3
2015,2,2,3,580.9
2015,2,2,4,588.4
2015,2,2,5,600.1
2015,2,2,6,634.8
2015,2,2,7,699.1
2015,2,2,8,726.2
2015,2,2,9,711.6
2015,2,2,10,696.8
2015,2,2,11,677.9
2015,2,2,12,667.3
2015,2,2,13,656.6
2015,2,2,14,647.1
2015,2,2,15,644.7
2015,2,2,16,644.8
2015,2,2,17,647.9
2015,2,2,18,655.1
2015,2,2,19,659.8
2015,2,2,20,652.6
2015,2,2,21,629.5
2015,2,2,22,614
2015,2,2,23,607.1
2015,2,3,0,597.1
2015,2,3,1,597.6
2015,2,3,2,603.7
2015,2,3,3,609.3
2015,2,3,4,619.2
2015,2,3,5,640.7
2015,2,3,6,673.4
2015,2,3,7,745.5
2015,2,3,8,772.4
2015,2,3,9,749.4
2015,2,3,10,724
2015,2,3,11,710
2015,2,3,12,695.9
2015,2,3,13,680.2
2015,2,3,14,675
2015,2,3,15,665.2
2015,2,3,16,674.2
2015,2,3,17,683.9
2015,2,3,18,695.9
2015,2,3,19,697.7
2015,2,3,20,691.9
2015,2,3,21,680.6
2015,2,3,22,674.3
2015,2,3,23,659.2
2015,2,4,0,639.3
2015,2,4,1,638.9
2015,2,4,2,645.3
2015,2,4,3,650.1
2015,2,4,4,656.8
2015,2,4,5,675.3
2015,2,4,6,709.5
2015,2,4,7,787.4
2015,2,4,8,823.5
2015,2,4,9,798.2
2015,2,4,10,775.2
2015,2,4,11,749.4
2015,2,4,12,735.6
2015,2,4,13,726.1
2015,2,4,14,719
2015,2,4,15,716
2015,2,4,16,724.4
2015,2,4,17,726.6
2015,2,4,18,735.1
2015,2,4,19,731.7
2015,2,4,20,713.7
2015,2,4,21,685.4
2015,2,4,22,668.2
2015,2,4,23,653
2015,2,5,0,637.9
2015,2,5,1,633.5
2015,2,5,2,632.6
2015,2,5,3,634.8
2015,2,5,4,645.7
2015,2,5,5,655.4
2015,2,5,6,684.6
2015,2,5,7,751.4
2015,2,5,8,773.4
2015,2,5,9,749.8
2015,2,5,10,712.4
2015,2,5,11,668.5
2015,2,5,12,640.6
2015,2,5,13,615.2
2015,2,5,14,612.1
2015,2,5,15,615
2015,2,5,16,625.5
2015,2,5,17,642.2
2015,2,5,18,667.7
2015,2,5,19,677.4
2015,2,5,20,670
2015,2,5,21,656.3
2015,2,5,22,658.1
2015,2,5,23,651.3
2015,2,6,0,643.9
2015,2,6,1,644.4
2015,2,6,2,654.8
2015,2,6,3,658.7
2015,2,6,4,668.6
2015,2,6,5,681
2015,2,6,6,705.3
2015,2,6,7,765.3
2015,2,6,8,788.8
2015,2,6,9,759.3
2015,2,6,10,719.3
2015,2,6,11,690.7
2015,2,6,12,658.1
2015,2,6,13,636.7
2015,2,6,14,626.9
2015,2,6,15,633.9
2015,2,6,16,638.4
2015,2,6,17,640.2
2015,2,6,18,640.1
2015,2,6,19,630.1
2015,2,6,20,610
2015,2,6,21,589.9
2015,2,6,22,585.7
2015,2,6,23,569.7
2015,2,7,0,554.2
2015,2,7,1,543.9
2015,2,7,2,545.7
2015,2,7,3,547.2
2015,2,7,4,552.6
2015,2,7,5,561.3
2015,2,7,6,573.5
2015,2,7,7,591.6
2015,2,7,8,607.8
2015,2,7,9,631.5
2015,2,7,10,639.8
2015,2,7,11,624.5
2015,2,7,12,609.7
2015,2,7,13,578.8
2015,2,7,14,564.5
2015,2,7,15,556.3
2015,2,7,16,553.7
2015,2,7,17,572.8
2015,2,7,18,588.5
2015,2,7,19,588.7
2015,2,7,20,586
2015,2,7,21,576.9
2015,2,7,22,568
2015,2,7,23,569.4
2015,2,8,0,570.4
2015,2,8,1,570.2
2015,2,8,2,578.8
2015,2,8,3,584.1
2015,2,8,4,589.8
2015,2,8,5,598.3
2015,2,8,6,612.5
2015,2,8,7,629.6
2015,2,8,8,644.3
2015,2,8,9,674.9
2015,2,8,10,664.7
2015,2,8,11,615
2015,2,8,12,583.9
2015,2,8,13,548.9
2015,2,8,14,522.9
2015,2,8,15,512
2015,2,8,16,517.8
2015,2,8,17,545.5
2015,2,8,18,567.8
2015,2,8,19,570.6
2015,2,8,20,560.5
2015,2,8,21,541.3
2015,2,8,22,527.1
2015,2,8,23,513.4
2015,2,9,0,499.7
2015,2,9,1,494.6
2015,2,9,2,493.8
2015,2,9,3,500
2015,2,9,4,511
2015,2,9,5,521.8
2015,2,9,6,546.2
2015,2,9,7,595.2
2015,2,9,8,616.5
2015,2,9,9,595.9
2015,2,9,10,564.9
2015,2,9,11,509.6
2015,2,9,12,479.5
2015,2,9,13,452.2
2015,2,9,14,432.5
2015,2,9,15,427
2015,2,9,16,423.2
2015,2,9,17,440.8
2015,2,9,18,464.7
2015,2,9,19,481.4
2015,2,9,20,479.6
2015,2,9,21,467.5
2015,2,9,22,460.6
2015,2,9,23,455.1
2015,2,10,0,445
2015,2,10,1,444
2015,2,10,2,444.9
2015,2,10,3,454.7
2015,2,10,4,468.8
2015,2,10,5,483.1
2015,2,10,6,510.1
2015,2,10,7,550.5
2015,2,10,8,573.9
2015,2,10,9,575
2015,2,10,10,545.6
2015,2,10,11,502.2
2015,2,10,12,458.4
2015,2,10,13,430.2
2015,2,10,14,403.3
2015,2,10,15,399.4
2015,2,10,16,398.3
2015,2,10,17,429
2015,2,10,18,454.6
2015,2,10,19,472.8
2015,2,10,20,471.7
2015,2,10,21,464.9
2015,2,10,22,459.2
2015,2,10,23,455.2
2015,2,11,0,448.4
2015,2,11,1,450.1
2015,2,11,2,455.8
2015,2,11,3,464.7
2015,2,11,4,478.6
2015,2,11,5,494.9
2015,2,11,6,525.3
2015,2,11,7,565.4
2015,2,11,8,581.8
2015,2,11,9,583.6
2015,2,11,10,571.3
2015,2,11,11,556.3
2015,2,11,12,540.6
2015,2,11,13,542
2015,2,11,14,535.4
2015,2,11,15,529
2015,2,11,16,522.1
2015,2,11,17,523.7
2015,2,11,18,524.1
2015,2,11,19,523
2015,2,11,20,512.2
2015,2,11,21,494.3
2015,2,11,22,479.5
2015,2,11,23,475.6
2015,2,12,0,464.4
2015,2,12,1,458.8
2015,2,12,2,461
2015,2,12,3,467.8
2015,2,12,4,475.1
2015,2,12,5,488.3
2015,2,12,6,519.8
2015,2,12,7,562
2015,2,12,8,580.8
2015,2,12,9,583.7
2015,2,12,10,583.5
2015,2,12,11,575.5
2015,2,12,12,563.2
2015,2,12,13,558.1
2015,2,12,14,550.3
2015,2,12,15,529
2015,2,12,16,539.6
2015,2,12,17,556.6
2015,2,12,18,572.2
2015,2,12,19,571.1
2015,2,12,20,560.5
2015,2,12,21,546
2015,2,12,22,534.7
2015,2,12,23,528.9
2015,2,13,0,515.7
2015,2,13,1,514.6
2015,2,13,2,515.6
2015,2,13,3,520.5
2015,2,13,4,528.8
2015,2,13,5,541.8
2015,2,13,6,570.3
2015,2,13,7,619.1
2015,2,13,8,643.9
2015,2,13,9,654.2
2015,2,13,10,649
2015,2,13,11,640.1
2015,2,13,12,635.3
2015,2,13,13,626.5
2015,2,13,14,609.6
2015,2,13,15,603.5
2015,2,13,16,602.9
2015,2,13,17,605.2
2015,2,13,18,603.2
2015,2,13,19,602.4
2015,2,13,20,589.1
2015,2,13,21,567.9
2015,2,13,22,552.3
2015,2,13,23,548.1
2015,2,14,0,539
2015,2,14,1,536.3
2015,2,14,2,538.5
2015,2,14,3,542.7
2015,2,14,4,546.8
2015,2,14,5,553.3
2015,2,14,6,564.7
2015,2,14,7,579.9
2015,2,14,8,602.6
2015,2,14,9,636.9
2015,2,14,10,656.2
2015,2,14,11,657.9
2015,2,14,12,642.8
2015,2,14,13,632.8
2015,2,14,14,624.3
2015,2,14,15,609.4
2015,2,14,16,604.1
2015,2,14,17,611.1
2015,2,14,18,613.5
2015,2,14,19,613.2
2015,2,14,20,608.2
2015,2,14,21,591.4
2015,2,14,22,580.2
2015,2,14,23,571.9
2015,2,15,0,564.3
2015,2,15,1,560.2
2015,2,15,2,559.1
2015,2,15,3,566.4
2015,2,15,4,570.2
2015,2,15,5,579
2015,2,15,6,591.6
2015,2,15,7,601.9
2015,2,15,8,619.4
2015,2,15,9,640.8
2015,2,15,10,659.3
2015,2,15,11,662
2015,2,15,12,654.4
2015,2,15,13,652
2015,2,15,14,642.1
2015,2,15,15,630.8
2015,2,15,16,621.9
2015,2,15,17,621.9
2015,2,15,18,623.2
2015,2,15,19,629.7
2015,2,15,20,627.5
2015,2,15,21,613.6
2015,2,15,22,599.6
2015,2,15,23,586.3
2015,2,16,0,571.7
2015,2,16,1,568.3
2015,2,16,2,562.8
2015,2,16,3,576
2015,2,16,4,583
2015,2,16,5,592.7
2015,2,16,6,623.8
2015,2,16,7,683.7
2015,2,16,8,715.7
2015,2,16,9,700.1
2015,2,16,10,674.3
2015,2,16,11,647.7
2015,2,16,12,629.4
2015,2,16,13,626.3
2015,2,16,14,614.3
2015,2,16,15,660.8
2015,2,16,16,665.1
2015,2,16,17,667.5
2015,2,16,18,662.4
2015,2,16,19,659
2015,2,16,20,649.4
2015,2,16,21,627.5
2015,2,16,22,606.3
2015,2,16,23,594.3
2015,2,17,0,571.7
2015,2,17,1,565.9
2015,2,17,2,568.5
2015,2,17,3,571.8
2015,2,17,4,579.7
2015,2,17,5,590.7
2015,2,17,6,622.4
2015,2,17,7,682.2
2015,2,17,8,712.4
2015,2,17,9,693.9
2015,2,17,10,630.2
2015,2,17,11,627.1
2015,2,17,12,616.5
2015,2,17,13,592.9
2015,2,17,14,589.4
2015,2,17,15,590.9
2015,2,17,16,572.2
2015,2,17,17,563.1
2015,2,17,18,570.1
2015,2,17,19,613.6
2015,2,17,20,626.1
2015,2,17,21,610.4
2015,2,17,22,593.7
2015,2,17,23,574.1
2015,2,18,0,548
2015,2,18,1,534.1
2015,2,18,2,528.1
2015,2,18,3,534.2
2015,2,18,4,538.3
2015,2,18,5,551.7
2015,2,18,6,587.3
2015,2,18,7,646.3
2015,2,18,8,668.5
2015,2,18,9,649
2015,2,18,10,593.5
2015,2,18,11,527.4
2015,2,18,12,498.2
2015,2,18,13,511.5
2015,2,18,14,532.7
2015,2,18,15,545.2
2015,2,18,16,546.6
2015,2,18,17,548.8
2015,2,18,18,546.7
2015,2,18,19,553.1
2015,2,18,20,542.8
2015,2,18,21,528.5
2015,2,18,22,514.8
2015,2,18,23,501.3
2015,2,19,0,484.3
2015,2,19,1,474.9
2015,2,19,2,476.7
2015,2,19,3,478.6
2015,2,19,4,482.3
2015,2,19,5,495.2
2015,2,19,6,524.8
2015,2,19,7,587.5
2015,2,19,8,616
2015,2,19,9,608.4
2015,2,19,10,589.6
2015,2,19,11,582
2015,2,19,12,574.1
2015,2,19,13,564
2015,2,19,14,513.6
2015,2,19,15,519.7
2015,2,19,16,541.8
2015,2,19,17,551.1
2015,2,19,18,561.1
2015,2,19,19,569.8
2015,2,19,20,567.2
2015,2,19,21,547.6
2015,2,19,22,526
2015,2,19,23,509.6
2015,2,20,0,494.5
2015,2,20,1,482.1
2015,2,20,2,483
2015,2,20,3,490
2015,2,20,4,499.3
2015,2,20,5,515.2
2015,2,20,6,551.1
2015,2,20,7,614.3
2015,2,20,8,628.9
2015,2,20,9,544.9
2015,2,20,10,587.8
2015,2,20,11,610.7
2015,2,20,12,613.6
2015,2,20,13,624
2015,2,20,14,599.5
2015,2,20,15,586.1
2015,2,20,16,581.5
2015,2,20,17,574
2015,2,20,18,570.9
2015,2,20,19,575.1
2015,2,20,20,560.9
2015,2,20,21,536.7
2015,2,20,22,526.1
2015,2,20,23,516.6
2015,2,21,0,498.2
2015,2,21,1,488.7
2015,2,21,2,472.9
2015,2,21,3,466.9
2015,2,21,4,483.4
2015,2,21,5,476.8
2015,2,21,6,477.4
2015,2,21,7,496.9
2015,2,21,8,487
2015,2,21,9,414.8
2015,2,21,10,430.8
2015,2,21,11,381.4
2015,2,21,12,376
2015,2,21,13,404.6
2015,2,21,14,455.5
2015,2,21,15,481.8
2015,2,21,16,532.6
2015,2,21,17,562
2015,2,21,18,567
2015,2,21,19,558.5
2015,2,21,20,559
2015,2,21,21,540.7
2015,2,21,22,530.2
2015,2,21,23,528.9
2015,2,22,0,533.3
2015,2,22,1,534.1
2015,2,22,2,536.5
2015,2,22,3,541.6
2015,2,22,4,546
2015,2,22,5,550.5
2015,2,22,6,561.2
2015,2,22,7,583.1
2015,2,22,8,611.9
2015,2,22,9,620.9
2015,2,22,10,601.6
2015,2,22,11,582.4
2015,2,22,12,559.3
2015,2,22,13,535.5
2015,2,22,14,490.8
2015,2,22,15,487
2015,2,22,16,482.1
2015,2,22,17,499.7
2015,2,22,18,515.2
2015,2,22,19,521.6
2015,2,22,20,531
2015,2,22,21,467.8
2015,2,22,22,473.3
2015,2,22,23,504.2
2015,2,23,0,513.8
2015,2,23,1,514.7
2015,2,23,2,508.3
2015,2,23,3,518.5
2015,2,23,4,529.4
2015,2,23,5,546.6
2015,2,23,6,588.2
2015,2,23,7,661
2015,2,23,8,691.9
2015,2,23,9,675.5
2015,2,23,10,651.8
2015,2,23,11,645
2015,2,23,12,631.3
2015,2,23,13,618
2015,2,23,14,566.8
2015,2,23,15,528.8
2015,2,23,16,500.7
2015,2,23,17,498.4
2015,2,23,18,533.9
2015,2,23,19,565.3
2015,2,23,20,568
2015,2,23,21,546.7
2015,2,23,22,535.2
2015,2,23,23,526
2015,2,24,0,508.2
2015,2,24,1,501
2015,2,24,2,498.7
2015,2,24,3,506.2
2015,2,24,4,514.4
2015,2,24,5,525.7
2015,2,24,6,562.7
2015,2,24,7,637.8
2015,2,24,8,662.3
2015,2,24,9,631.3
2015,2,24,10,599.7
2015,2,24,11,587.8
2015,2,24,12,578.2
2015,2,24,13,569
2015,2,24,14,562
2015,2,24,15,557.6
2015,2,24,16,555.2
2015,2,24,17,548
2015,2,24,18,557.1
2015,2,24,19,570.5
2015,2,24,20,561.1
2015,2,24,21,541.8
2015,2,24,22,528.5
2015,2,24,23,512.2
2015,2,25,0,496.2
2015,2,25,1,492.3
2015,2,25,2,495.9
2015,2,25,3,513.6
2015,2,25,4,520.6
2015,2,25,5,534.5
2015,2,25,6,566.1
2015,2,25,7,630.3
2015,2,25,8,661.6
2015,2,25,9,619.3
2015,2,25,10,568.1
2015,2,25,11,522.5
2015,2,25,12,493.2
2015,2,25,13,455.5
2015,2,25,14,458.7
2015,2,25,15,446.5
2015,2,25,16,460.6
2015,2,25,17,484.9
2015,2,25,18,516.9
2015,2,25,19,548.3
2015,2,25,20,553.9
2015,2,25,21,539.2
2015,2,25,22,528.6
2015,2,25,23,525.9
2015,2,26,0,514.2
2015,2,26,1,505.9
2015,2,26,2,508.8
2015,2,26,3,513.4
2015,2,26,4,525.7
2015,2,26,5,537.5
2015,2,26,6,567.9
2015,2,26,7,636.1
2015,2,26,8,663.2
2015,2,26,9,638.3
2015,2,26,10,579.4
2015,2,26,11,564.4
2015,2,26,12,543.3
2015,2,26,13,542.6
2015,2,26,14,545.1
2015,2,26,15,527.2
2015,2,26,16,507.3
2015,2,26,17,520.3
2015,2,26,18,540.1
2015,2,26,19,556.5
2015,2,26,20,544.7
2015,2,26,21,525
2015,2,26,22,511.4
2015,2,26,23,493.9
2015,2,27,0,475
2015,2,27,1,471
2015,2,27,2,475.9
2015,2,27,3,487.6
2015,2,27,4,495.3
2015,2,27,5,506.8
2015,2,27,6,539.1
2015,2,27,7,603.2
2015,2,27,8,630.3
2015,2,27,9,608
2015,2,27,10,580.5
2015,2,27,11,567
2015,2,27,12,547.9
2015,2,27,13,528.1
2015,2,27,14,514.3
2015,2,27,15,502
2015,2,27,16,482.9
2015,2,27,17,488.1
2015,2,27,18,502.8
2015,2,27,19,523
2015,2,27,20,521.5
2015,2,27,21,505.8
2015,2,27,22,492.2
2015,2,27,23,491.7
2015,2,28,0,496.8
2015,2,28,1,500
2015,2,28,2,508.9
2015,2,28,3,515.6
2015,2,28,4,524.7
2015,2,28,5,526
2015,2,28,6,537.7
2015,2,28,7,554.1
2015,2,28,8,580.7
2015,2,28,9,602.8
2015,2,28,10,604.4
2015,2,28,11,550.2
2015,2,28,12,506.3
2015,2,28,13,489.7
2015,2,28,14,463.4
2015,2,28,15,449.4
2015,2,28,16,449
2015,2,28,17,467.9
2015,2,28,18,490.7
2015,2,28,19,509.4
2015,2,28,20,505.5
2015,2,28,21,496.1
2015,2,28,22,488.3
2015,2,28,23,484.6
2015,3,1,0,476.5
2015,3,1,1,474.2
2015,3,1,2,471.5
2015,3,1,3,482.2
2015,3,1,4,493.3
2015,3,1,5,501.3
2015,3,1,6,517.2
2015,3,1,7,540.7
2015,3,1,8,569.1
2015,3,1,9,591.5
2015,3,1,10,604.7
2015,3,1,11,599.2
2015,3,1,12,582.8
2015,3,1,13,553.1
2015,3,1,14,512.9
2015,3,1,15,491.6
2015,3,1,16,480.9
2015,3,1,17,497
2015,3,1,18,519.3
2015,3,1,19,535.1
2015,3,1,20,530.4
2015,3,1,21,516.9
2015,3,1,22,499.9
2015,3,1,23,485.8
2015,3,2,0,471.7
2015,3,2,1,473
2015,3,2,2,476.1
2015,3,2,3,481.5
2015,3,2,4,488.5
2015,3,2,5,502.2
2015,3,2,6,533.5
2015,3,2,7,606.3
2015,3,2,8,638.8
2015,3,2,9,611.6
2015,3,2,10,577.4
2015,3,2,11,556.3
2015,3,2,12,515.3
2015,3,2,13,491.4
2015,3,2,14,456.8
2015,3,2,15,467.2
2015,3,2,16,483.8
2015,3,2,17,507
2015,3,2,18,521.2
2015,3,2,19,538.9
2015,3,2,20,535
2015,3,2,21,519.8
2015,3,2,22,513.2
2015,3,2,23,502.1
2015,3,3,0,488.7
2015,3,3,1,483.7
2015,3,3,2,491.3
2015,3,3,3,506.6
2015,3,3,4,517.4
2015,3,3,5,540.3
2015,3,3,6,576.1
2015,3,3,7,650.5
2015,3,3,8,677
2015,3,3,9,627.1
2015,3,3,10,524.5
2015,3,3,11,522.7
2015,3,3,12,522.8
2015,3,3,13,496.2
2015,3,3,14,469.9
2015,3,3,15,467.7
2015,3,3,16,465.8
2015,3,3,17,477.5
2015,3,3,18,503.4
2015,3,3,19,532.8
2015,3,3,20,539.8
2015,3,3,21,525.6
2015,3,3,22,516.8
2015,3,3,23,507.2
2015,3,4,0,495.9
2015,3,4,1,495.3
2015,3,4,2,501.1
2015,3,4,3,512.7
2015,3,4,4,528.8
2015,3,4,5,550.9
2015,3,4,6,588.1
2015,3,4,7,664
2015,3,4,8,691.8
2015,3,4,9,642.4
2015,3,4,10,592.5
2015,3,4,11,578.7
2015,3,4,12,546.2
2015,3,4,13,512.3
2015,3,4,14,533.4
2015,3,4,15,578
2015,3,4,16,575.3
2015,3,4,17,566.6
2015,3,4,18,565.4
2015,3,4,19,578.8
2015,3,4,20,586.4
2015,3,4,21,577
2015,3,4,22,565.7
2015,3,4,23,558.5
2015,3,5,0,542
2015,3,5,1,540.2
2015,3,5,2,545.4
2015,3,5,3,549.1
2015,3,5,4,560.4
2015,3,5,5,571.7
2015,3,5,6,604.6
2015,3,5,7,677.1
2015,3,5,8,705.3
2015,3,5,9,663
2015,3,5,10,581.6
2015,3,5,11,540.4
2015,3,5,12,520.2
2015,3,5,13,492.4
2015,3,5,14,478.4
2015,3,5,15,483.8
2015,3,5,16,498.2
2015,3,5,17,503.2
2015,3,5,18,513.3
2015,3,5,19,522.2
2015,3,5,20,528
2015,3,5,21,516.9
2015,3,5,22,503.5
2015,3,5,23,488
2015,3,6,0,471.6
2015,3,6,1,459.6
2015,3,6,2,456.7
2015,3,6,3,464.2
2015,3,6,4,471.8
2015,3,6,5,482
2015,3,6,6,508.1
2015,3,6,7,575.3
2015,3,6,8,600
2015,3,6,9,575.4
2015,3,6,10,540.1
2015,3,6,11,514.7
2015,3,6,12,505.1
2015,3,6,13,494.9
2015,3,6,14,487.9
2015,3,6,15,482.3
2015,3,6,16,471
2015,3,6,17,470
2015,3,6,18,475.2
2015,3,6,19,481.1
2015,3,6,20,472.4
2015,3,6,21,457.3
2015,3,6,22,447.3
2015,3,6,23,439.1
2015,3,7,0,432
2015,3,7,1,430.5
2015,3,7,2,432.1
2015,3,7,3,442
2015,3,7,4,455
2015,3,7,5,461
2015,3,7,6,471.1
