id,bu_code,bu_naam,adam_total_household,area_ha,hh_per_ha,Feb 11 01:00,Feb 11 02:00,Feb 11 03:00,Feb 11 04:00,Feb 11 05:00,Feb 11 06:00,Feb 11 07:00,Feb 11 08:00,Feb 11 09:00,Feb 11 10:00,Feb 11 11:00,Feb 11 12:00,Feb 11 13:00,Feb 11 14:00,Feb 11 15:00,Feb 11 16:00,Feb 11 17:00,Feb 11 18:00,Feb 11 19:00,Feb 11 20:00,Feb 11 21:00,Feb 11 22:00,Feb 11 23:00,Feb 11 00:00,Feb 15 01:00,Feb 15 02:00,Feb 15 03:00,Feb 15 04:00,Feb 15 05:00,Feb 15 06:00,Feb 15 07:00,Feb 15 08:00,Feb 15 09:00,Feb 15 10:00,Feb 15 11:00,Feb 15 12:00,Feb 15 13:00,Feb 15 14:00,Feb 15 15:00,Feb 15 16:00,Feb 15 17:00,Feb 15 18:00,Feb 15 19:00,Feb 15 20:00,Feb 15 21:00,Feb 15 22:00,Feb 15 23:00,Feb 15 00:00,Aug 1201:00, Aug 12 02:00, Aug 12 03:00, Aug 12 04:00, Aug 12 05:00, Aug 12 06:00, Aug 12 07:00, Aug 12 08:00, Aug 12 09:00, Aug 12 10:00, Aug 12 11:00, Aug 12 12:00, Aug 12 13:00, Aug 12 14:00, Aug 12 15:00, Aug 12 16:00, Aug 12 17:00, Aug 12 18:00, Aug 12 19:00, Aug 12 20:00, Aug 12 21:00, Aug 12 22:00, Aug 12 23:00, Aug 12 00:00, Aug 16 01:00, Aug 16 02:00, Aug 16 03:00, Aug 16 04:00, Aug 16 05:00, Aug 16 06:00, Aug 16 07:00, Aug 16 08:00, Aug 16 09:00, Aug 16 10:00, Aug 16 11:00, Aug 16 12:00, Aug 16 13:00, Aug 16 14:00, Aug 16 15:00, Aug 16 16:00, Aug 16 17:00, Aug 16 18:00, Aug 16 19:00, Aug 16 20:00, Aug 16 21:00, Aug 16 22:00, Aug 16 23:00, Aug 16 00:00,Feb 11 01:00,Feb 11 02:00,Feb 11 03:00,Feb 11 04:00,Feb 11 05:00,Feb 11 06:00,Feb 11 07:00,Feb 11 08:00,Feb 11 09:00,Feb 11 10:00,Feb 11 11:00,Feb 11 12:00,Feb 11 13:00,Feb 11 14:00,Feb 11 15:00,Feb 11 16:00,Feb 11 17:00,Feb 11 18:00,Feb 11 19:00,Feb 11 20:00,Feb 11 21:00,Feb 11 22:00,Feb 11 23:00,Feb 11 00:00,Feb 15 01:00,Feb 15 02:00,Feb 15 03:00,Feb 15 04:00,Feb 15 05:00,Feb 15 06:00,Feb 15 07:00,Feb 15 08:00,Feb 15 09:00,Feb 15 10:00,Feb 15 11:00,Feb 15 12:00,Feb 15 13:00,Feb 15 14:00,Feb 15 15:00,Feb 15 16:00,Feb 15 17:00,Feb 15 18:00,Feb 15 19:00,Feb 15 20:00,Feb 15 21:00,Feb 15 22:00,Feb 15 23:00,Feb 15 00:00,Aug 1201:00, Aug 12 02:00, Aug 12 03:00, Aug 12 04:00, Aug 12 05:00, Aug 12 06:00, Aug 12 07:00, Aug 12 08:00, Aug 12 09:00, Aug 12 10:00, Aug 12 11:00, Aug 12 12:00, Aug 12 13:00, Aug 12 14:00, Aug 12 15:00, Aug 12 16:00, Aug 12 17:00, Aug 12 18:00, Aug 12 19:00, Aug 12 20:00, Aug 12 21:00, Aug 12 22:00, Aug 12 23:00, Aug 12 00:00, Aug 16 01:00, Aug 16 02:00, Aug 16 03:00, Aug 16 04:00, Aug 16 05:00, Aug 16 06:00, Aug 16 07:00, Aug 16 08:00, Aug 16 09:00, Aug 16 10:00, Aug 16 11:00, Aug 16 12:00, Aug 16 13:00, Aug 16 14:00, Aug 16 15:00, Aug 16 16:00, Aug 16 17:00, Aug 16 18:00, Aug 16 19:00, Aug 16 20:00, Aug 16 21:00, Aug 16 22:00, Aug 16 23:00, Aug 16 00:00
71,BU03630555,Frankendael,5780,170.7059333076,33.8593971985,5.7327591588,5.7544935262,5.8273675831,5.941153391,6.1188638108,6.3272580464,6.7159196821,7.2285950677,7.4382677935,7.4612806511,7.3040261085,7.1122522727,6.9115289953,6.9294278853,6.8450473962,6.7632238943,6.6750079312,6.6954638083,6.7005777759,6.68651436,6.5484372009,6.3195870916,6.130370243,6.0805090437,7.2145316518,7.162113472,7.148050056,7.2413799901,7.2899626925,7.4024700101,7.5635600302,7.6952447314,7.9189808698,8.1925782074,8.4290992716,8.4636185613,8.3664531498,8.3357693375,8.2091986072,8.0647289836,7.9509431757,7.9509431757,7.9675635755,8.050665571,8.0225387424,7.8448283226,7.6658394092,7.4957999442,1.5495325822,1.5086208313,1.4779370189,1.5035068637,1.4920004315,1.5201272601,1.6224066391,1.9458651728,2.0149037557,1.8998394542,1.8359148423,1.7707117368,1.7067871282,1.6978376799,1.6454195001,1.6249636229,1.6057862394,1.5866088558,1.6364700551,1.7246860182,1.750255863,1.7323569696,1.750255863,1.745141892,1.4983928927,1.4843294801,1.4625951093,1.431911297,1.4472532031,1.4037844684,1.4357467744,1.4715445577,1.5303551987,1.6249636229,1.727243002,1.6978376799,1.7208505408,1.7080656185,1.7131795894,1.6377485453,1.6518119613,1.6351915615,1.6518119613,1.7464203856,1.7553698306,1.6709893449,1.6492549775,1.561039011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,BU03630556,Middenmeer,7750,302.5035065567,25.619537731,4.3376625612,4.3541077578,4.409247536,4.4953429789,4.6298066487,4.787487069,5.0815658851,5.4694790635,5.6281268468,5.6455394064,5.5265535702,5.3814488895,5.22957266,5.2431157625,5.179269702,5.1173583725,5.0506102204,5.066088054,5.0699575112,5.0593165002,4.9548411321,4.7816828808,4.6385129311,4.6007857126,5.4588380526,5.419176108,5.4085350971,5.4791527089,5.5159125593,5.6010406392,5.7229285695,5.8225671175,5.9918559091,6.1988719193,6.377834359,6.403953201,6.330433495,6.3072167471,6.2114476589,6.1021354655,6.0160400226,6.0160400226,6.0286157621,6.0914944571,6.0702124378,5.935748768,5.8003177326,5.671658251,1.1724458124,1.1414901477,1.1182733998,1.1376206906,1.1289144082,1.1501964275,1.2275855906,1.4723288168,1.5245665034,1.4375036949,1.389135468,1.3397998755,1.2914316511,1.2846600973,1.2449981528,1.2295203191,1.2150098511,1.200499383,1.2382266015,1.3049747537,1.3243220444,1.3107789394,1.3243220444,1.3204525847,1.1337512309,1.1231102225,1.1066650233,1.0834482754,1.0950566493,1.062166256,1.0863503695,1.1134365771,1.1579353443,1.2295203191,1.3069094822,1.2846600973,1.3020726595,1.2923990141,1.2962684738,1.2391939645,1.2498349755,1.237259236,1.2498349755,1.3214199503,1.3281915016,1.2643454436,1.2479002469,1.1811520922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,BU03630557,Betondorp,1970,112.3228029182,17.5387361143,2.9694961639,2.9807542892,3.0185021217,3.0774417196,3.1694934516,3.2774390091,3.4787607818,3.744320096,3.8529278951,3.864848262,3.7833924135,3.6840560113,3.5800839124,3.5893553093,3.5456472916,3.5032637607,3.4575690163,3.4681649,3.47081387,3.4635291998,3.3920069916,3.2734655523,3.1754536368,3.1496261712,3.7370354258,3.709883477,3.7025988068,3.7509425229,3.7761077433,3.8343850997,3.9178276765,3.986038673,4.1019311406,4.2436510737,4.3661659698,4.3840465218,4.3337160773,4.3178222537,4.2522602289,4.1774268055,4.1184872076,4.1184872076,4.1270963628,4.1701421371,4.1555727985,4.0635210664,3.970807091,3.8827288158,0.8026381244,0.7814463589,0.7655525353,0.7787973889,0.7728372037,0.7874065424,0.8403859569,1.0079333539,1.0436944598,0.9840926184,0.9509804843,0.9172061069,0.8840939746,0.8794582744,0.8523063255,0.8417104419,0.8317768017,0.8218431614,0.8476706271,0.8933653714,0.906610225,0.8973388264,0.906610225,0.9039612533,0.7761484171,0.7688637487,0.7576056217,0.741711798,0.7496587099,0.7271424594,0.7436985264,0.7622413219,0.7927044842,0.8417104419,0.8946898564,0.8794582744,0.891378643,0.8847562162,0.887405188,0.8483328687,0.8556175389,0.8470083837,0.8556175389,0.9046234966,0.9092591951,0.8655511791,0.8542930539,0.8085983078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,BU03630558,De Omval,1651,316.0624882259,5.2236505802,0.8844200778,0.8877731423,0.8990157704,0.9165700493,0.9439862827,0.9761362546,1.0360969375,1.1151898127,1.1475370234,1.1510873266,1.1268269188,1.0972410552,1.0662745186,1.0690358656,1.0560180854,1.0433947838,1.0297852867,1.0329411124,1.0337300685,1.0315604383,1.0102586169,0.9749528199,0.9457614348,0.93806911,1.1130201825,1.1049333801,1.1027637499,1.1171622036,1.1246572886,1.1420143287,1.1668664539,1.1871820804,1.2216989208,1.263908086,1.3003973178,1.3057227732,1.2907326021,1.2859988641,1.2664721943,1.2441841769,1.226629898,1.226629898,1.2291940063,1.2420145472,1.2376752873,1.2102590539,1.1826455812,1.1564127825,0.2390537766,0.2327421258,0.2280083878,0.2319531696,0.2301780175,0.2345172774,0.2502964046,0.3001978942,0.3108488055,0.2930972873,0.2832353327,0.2731761389,0.2633141848,0.2619335108,0.2538467084,0.2506908827,0.2477322963,0.24477371,0.2524660348,0.2660755319,0.2700203137,0.2672589661,0.2700203137,0.2692313571,0.2311642129,0.2289945832,0.2256415183,0.2209077803,0.2232746493,0.2165685204,0.2214994977,0.2270221923,0.2360951902,0.2506908827,0.26647001,0.2619335108,0.2654838145,0.2635114236,0.2643003803,0.2526632736,0.2548329038,0.2522687955,0.2548329038,0.2694285964,0.2708092699,0.2577914902,0.2544384258,0.2408289282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,BU03630660,Volewijck,5115,131.2655005966,38.9668265976,6.597501744,6.6225145734,6.7063811208,6.8373306418,7.0418473103,7.2816762119,7.7289644633,8.318972984,8.5602732263,8.5867573962,8.4057822165,8.185080774,7.9540799355,7.9746787352,7.877570099,7.7834041517,7.6818814897,7.7054229785,7.7113083487,7.6951235747,7.5362185392,7.2728481527,7.0550893992,6.9977070218,8.30278821,8.2424631514,8.2262783774,8.3336864135,8.3895974425,8.5190756229,8.7044648323,8.8560131569,9.1134981693,9.4283655591,9.7005640048,9.7402902637,9.6284681979,9.5931559687,9.4474930182,9.281231264,9.150281743,9.150281743,9.1694092022,9.2650464939,9.2326769498,9.0281602813,8.8221722683,8.626483659,1.7832676431,1.7361846695,1.7008724402,1.7302992992,1.7170572103,1.7494267545,1.8671341905,2.2393839538,2.3188364754,2.1864156099,2.1128484624,2.0378099704,1.9642428268,1.953943423,1.8936183644,1.8700768756,1.8480067314,1.8259365871,1.8833189645,1.9848416265,2.0142684855,1.9936696819,2.0142684855,2.0083831114,1.7244139251,1.708229155,1.6832163217,1.6479040925,1.6655602071,1.6155345483,1.6523181221,1.6935157255,1.7611974989,1.8700768756,1.9877843116,1.953943423,1.9804275969,1.9657141674,1.9715995415,1.8847903051,1.9009750791,1.88184762,1.9009750791,2.0098544559,2.0201538557,1.9230452234,1.898032394,1.7965097281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,BU03630661,Ijplein/Vogelbuurt,4350,146.5931995312,29.6739549577,5.0241188898,5.0431666193,5.1070325372,5.2067530053,5.3624962089,5.5451303274,5.8857485554,6.3350508927,6.5188054641,6.5389736465,6.4011577194,6.2330895128,6.0571781267,6.0728644915,5.9989144794,5.9272053791,5.8498940052,5.8678212818,5.8723030994,5.8599780964,5.73896899,5.538407598,5.3725803031,5.3288825676,6.3227258897,6.2767872483,6.2644622453,6.3462554398,6.3888327164,6.4874327316,6.6286100234,6.7440168592,6.9400964306,7.1798737376,7.3871578591,7.4174101357,7.3322555765,7.3053646646,7.1944396494,7.0678282665,6.9681077984,6.9681077984,6.9826737102,7.0555032664,7.0308532634,6.8751100598,6.7182464002,6.5692259261,1.3579911001,1.32213655,1.2952456381,1.3176547323,1.3075706381,1.3322206412,1.421857018,1.7053320575,1.7658366137,1.6649956897,1.6089729542,1.5518297627,1.4958070301,1.4879638448,1.4420252034,1.4240979269,1.4072911062,1.3904842855,1.434182021,1.5114933949,1.5339024891,1.5182161214,1.5339024891,1.5294206685,1.3131729117,1.3008479116,1.2818001792,1.2549092673,1.2683547232,1.2302592643,1.258270632,1.2896433645,1.3411842794,1.4240979269,1.5137343037,1.4879638448,1.5081320302,1.4969274831,1.5014093037,1.435302474,1.447627477,1.4330615651,1.447627477,1.5305411244,1.5383843068,1.4644342976,1.4453865682,1.3680751913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,BU03630662,Tuindorp Nieuwendam,1855,46.7300411152,39.6960917588,6.7209741587,6.7464551038,6.8318912158,6.9652914605,7.1736356637,7.4179529694,7.8736122319,8.4746627772,8.7204789597,8.7474587816,8.5630966467,8.338264771,8.1029407459,8.1239250527,8.0249990258,7.9290707604,7.8256480992,7.8496301675,7.8556256826,7.8391380102,7.6772590628,7.4089596928,7.1871255786,7.1286692885,8.4581751047,8.3967210611,8.3802333886,8.4896515689,8.5466089742,8.6785103421,8.8673691153,9.0217536707,9.2840575217,9.6048176628,9.8821103095,9.9225800463,9.8086652277,9.7726921292,9.6243030928,9.4549297457,9.321529501,9.321529501,9.341014931,9.4384420772,9.4054667362,9.197122533,8.987279449,8.7879285224,1.8166415429,1.7686774102,1.7327043117,1.7626818951,1.7491919802,1.7821673211,1.9020776548,2.281294082,2.3622335596,2.2273344342,2.1523904756,2.0759476363,2.0010036817,1.9905115244,1.9290574807,1.9050754124,1.8825922248,1.8601090373,1.9185653273,2.0219879885,2.051965572,2.0309812612,2.051965572,2.0459700529,1.756686376,1.7401987075,1.7147177584,1.6787446599,1.6967312092,1.6457693189,1.6832412982,1.7252099158,1.7941583553,1.9050754124,2.0249857461,1.9905115244,2.0174913502,2.0025025585,2.0084980776,1.9200642041,1.9365518766,1.9170664466,1.9365518766,2.0474689337,2.0579610871,1.9590350641,1.933554119,1.8301314538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,BU03630663,Tuindorp Buiksloot,930,16.8287173145,55.2626788257,9.3565643335,9.3920374802,9.510976857,9.6966892168,9.9867343642,10.3268592531,10.9612025943,11.7979515479,12.1401630892,12.1777228883,11.9210642351,11.6080658722,11.2804609256,11.3096741039,11.171954822,11.038408856,10.8944296113,10.9278161055,10.9361627263,10.9132095108,10.6878506939,10.3143393164,10.0055142693,9.9241346917,11.7749983324,11.6894454499,11.6664922344,11.8188181054,11.8981110196,12.081736727,12.3446553486,12.5595808922,12.9247456435,13.3712899724,13.7573212867,13.8136609909,13.6550751515,13.6049954156,13.3984164983,13.1626243971,12.9769120373,12.9769120373,13.0040385632,13.1396711871,13.0937647617,12.8037196142,12.5115878088,12.2340625981,2.529026755,2.462253772,2.4121740361,2.4539071512,2.4351272461,2.4810336715,2.6479661318,3.1758900329,3.2885694468,3.1007704291,2.9964376414,2.8900181958,2.7856854137,2.771078819,2.6855259364,2.6521394422,2.6208396059,2.5895397696,2.6709193473,2.814898592,2.8566317071,2.8274185232,2.8566317071,2.8482850807,2.4455605248,2.4226073149,2.3871341626,2.3370544268,2.3620942947,2.2911480013,2.3433143952,2.4017407573,2.4977269187,2.6521394422,2.8190719024,2.771078819,2.8086386236,2.7877720661,2.7961186924,2.6730059997,2.6959592152,2.6688326893,2.6959592152,2.8503717387,2.8649783279,2.7272590515,2.6917859048,2.5478066545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,BU03630664,Nieuwendammerdijk/Buiksloterdijk,665,45.3465219505,14.6648512697,2.4829166313,2.4923300081,2.5238925076,2.5731743049,2.6501425055,2.7404001805,2.9087335105,3.1307784641,3.2215898664,3.2315569704,3.1634484194,3.0803892095,2.9934539049,3.0012060973,2.9646600443,2.9292214487,2.8910142127,2.8998738624,2.902088774,2.8959977647,2.8361951348,2.7370778115,2.6551260589,2.6335306635,3.1246874548,3.101984605,3.0958935957,3.1363157448,3.1573574101,3.2060854802,3.2758552157,3.3328892068,3.4297916168,3.5482894224,3.6507291146,3.6656797721,3.6235964385,3.6103069655,3.5554878875,3.4929166158,3.4436348185,3.4436348185,3.4508332836,3.4868256079,3.4746435908,3.3976753902,3.3201534609,3.2465076293,0.6711184113,0.6533991135,0.6401096405,0.6511842018,0.6462006483,0.6583826655,0.7026809108,0.8427741103,0.8726754268,0.8228399008,0.7951534975,0.7669133656,0.7392269637,0.7353508661,0.7126480163,0.7037883666,0.6954824456,0.6871765246,0.7087719201,0.7469791561,0.7580537174,0.7503015236,0.7580537174,0.7558388042,0.6489692887,0.6428782808,0.6334649025,0.6201754295,0.626820166,0.6079934124,0.621836614,0.6373410002,0.6628124903,0.7037883666,0.7480866119,0.7353508661,0.7453179716,0.7397806909,0.7419956041,0.7093256473,0.7154166566,0.7082181914,0.7154166566,0.7563925329,0.7602686291,0.7237225776,0.7143092008,0.6761019633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,BU03630665,Tuindorp Oostzaan,5110,172.8273355698,29.5670819848,5.0060241491,5.0250032767,5.0886391768,5.1880004941,5.3431827769,5.5251591249,5.8645505908,6.3122347321,6.4953274976,6.5154230428,6.3781034701,6.2106405737,6.0353627457,6.0509926149,5.9773089393,5.9058581047,5.8288251735,5.8466878836,5.8511535597,5.8388729461,5.7182996631,5.5184606079,5.3532305525,5.3096901976,6.2999541185,6.2541809286,6.241900315,6.3233989251,6.3658228565,6.4640677563,6.6047365875,6.719727777,6.9151011531,7.1540148841,7.3605524564,7.3906957771,7.3058479084,7.2790538462,7.1685283358,7.0423729532,6.9430116359,6.9430116359,6.9575250875,7.0300923426,7.0055311184,6.8503488356,6.6940501323,6.5455663665,1.3531001934,1.3173747761,1.2905807138,1.3129091,1.3028613245,1.3274225487,1.4167360934,1.6991901763,1.7594768208,1.6589990829,1.6031781175,1.5462407315,1.490419769,1.4826048315,1.4368316416,1.4189689314,1.4022226418,1.3854763522,1.429016707,1.5060496382,1.5283780243,1.5127481522,1.5283780243,1.5239123453,1.308443421,1.2961628104,1.2771836798,1.2503896175,1.2637866486,1.2258283933,1.253738876,1.2849986173,1.3363539037,1.4189689314,1.5082824762,1.4826048315,1.5027003796,1.4915361865,1.4960018656,1.4301331245,1.4424137381,1.4279002865,1.4424137381,1.5250287658,1.5328437004,1.4591600278,1.4401809001,1.363147966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,BU03630666,Oostzanerwerf,3875,324.3431505165,11.9472231611,2.0227930402,2.0304619699,2.0561754407,2.0963245441,2.1590293239,2.232560829,2.3696993394,2.5505958629,2.6245784808,2.6326985234,2.5772115605,2.5095445315,2.4387197092,2.4450352981,2.4152618049,2.3863905397,2.3552637068,2.3624815237,2.3642859773,2.3593237281,2.3106034681,2.2298541473,2.1630893463,2.1454959181,2.5456336136,2.5271379598,2.5221757105,2.5551069982,2.5722493112,2.6119473018,2.6687876055,2.715252299,2.794197165,2.8907354592,2.9741914617,2.9863715266,2.9520868981,2.941260174,2.8965999353,2.8456241065,2.8054750031,2.8054750031,2.8113394792,2.8406618585,2.8307373611,2.7680325814,2.7048766876,2.6448785895,0.5467495906,0.532313958,0.5214872338,0.5305095043,0.5264494819,0.5363739792,0.5724630614,0.6865947827,0.7109549138,0.6703546964,0.6477990201,0.6247922297,0.6022365546,0.599078759,0.5805831051,0.5733652882,0.5665985853,0.5598318824,0.5774253106,0.6085521435,0.617574414,0.6112588239,0.617574414,0.6157699592,0.5287050495,0.5237428014,0.5160738705,0.5052471464,0.5106605084,0.495322649,0.5066004872,0.5192316662,0.5399828877,0.5733652882,0.6094543703,0.599078759,0.6071988027,0.6026876674,0.6044921222,0.5778764234,0.5828386727,0.5769741966,0.5828386727,0.6162210732,0.6193788677,0.5896053756,0.5819364459,0.5508096118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,BU03630667,Kadoelen,1250,151.2970887383,8.2618906314,1.39882671,1.4041300226,1.421911718,1.4496761195,1.4930384997,1.54388791,1.6387236187,1.7638194064,1.8149807758,1.8205960475,1.7822250208,1.7354310851,1.6864534333,1.690820867,1.6702315349,1.6502661227,1.6287409125,1.633732266,1.634980104,1.6315485484,1.5978569153,1.5420161523,1.4958461363,1.4836797125,1.7603878508,1.7475975089,1.7441659532,1.7669390021,1.7787934652,1.8062459077,1.8455528132,1.8776846493,1.9322775735,1.9990369215,2.0567494422,2.0651723505,2.0414634227,2.0339763933,2.0030923961,1.9678409643,1.9400765628,1.9400765628,1.9441320374,1.9644094095,1.9575462991,1.914183919,1.8705095789,1.8290189566,0.3780949982,0.3681122921,0.3606252627,0.3668644542,0.3640568175,0.3709199279,0.3958766937,0.4748024646,0.491648282,0.4635719206,0.447973942,0.4320640035,0.4164660257,0.4142823081,0.4014919661,0.3965006126,0.3918212191,0.3871418255,0.3993082493,0.4208334594,0.4270726508,0.4227052163,0.4270726508,0.425824812,0.3656166154,0.3621850606,0.3568817472,0.3493947178,0.3531382325,0.3425316074,0.3503305967,0.3590654649,0.3734156047,0.3965006126,0.4214573784,0.4142823081,0.4198975805,0.4167779848,0.4180258236,0.3996202084,0.403051764,0.3989962894,0.403051764,0.4261367719,0.4283204888,0.4077311576,0.402427845,0.3809026341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,BU03630668,Nieuwendam-Noord,5635,197.1604084503,28.5807888323,4.8390341383,4.8573801638,4.9188933095,5.0149401507,5.1649458921,5.3408519074,5.6689220167,6.1016723946,6.2786575862,6.298082788,6.1653438957,6.0034671951,5.8340362519,5.8491447428,5.7779189934,5.7088516022,5.6343883211,5.6516551703,5.6559718812,5.644100922,5.5275496998,5.3343768382,5.1746584959,5.132570552,6.0898014354,6.045555139,6.0336841798,6.1124641747,6.1534729366,6.2484406015,6.3844170283,6.4955723633,6.6844285112,6.915372603,7.1150205337,7.1441583393,7.0621408098,7.0362405389,6.9294019176,6.8074548025,6.7114079613,6.7114079613,6.7254372759,6.7955838462,6.7718419307,6.6218361892,6.4707512686,6.3272205964,1.307963732,1.2734300364,1.2475297654,1.2691133255,1.2594007218,1.2831426373,1.3694768776,1.6425089104,1.7007845243,1.603658504,1.5496996038,1.4946615244,1.440702627,1.4331483787,1.3889020823,1.3716352331,1.355447563,1.3392598929,1.3813478368,1.455811118,1.477394678,1.4622861843,1.477394678,1.4730779643,1.2647966118,1.2529256555,1.2345796271,1.2086793561,1.2216294916,1.1849374406,1.2119168907,1.2421338754,1.2917760619,1.3716352331,1.4579694734,1.4331483787,1.4525735834,1.4417818033,1.4460985171,1.3824270131,1.3942979723,1.3802686577,1.3942979723,1.4741571435,1.4817113889,1.4104856424,1.3921396169,1.3176763328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,BU03630669,Buikslotermeer,6285,344.6018748581,18.2384382052,3.0879632337,3.0996704981,3.1389242679,3.2002152417,3.2959393472,3.4081913571,3.6175447955,3.8936985109,4.0066391823,4.0190351083,3.9343296057,3.8310302104,3.722910179,3.7325514551,3.6870997205,3.6430253126,3.5955075915,3.6065261944,3.6092808442,3.6017055545,3.5273299914,3.4040593805,3.302137312,3.2752794682,3.8861232212,3.8578880543,3.8503127646,3.9005851373,3.926754316,3.9873566282,4.0741281191,4.1450603708,4.2655763301,4.4129501332,4.5403527207,4.5589466114,4.5066082505,4.4900803479,4.4219027478,4.3440838697,4.282792896,4.282792896,4.2917455106,4.3365085818,4.3213580042,4.2256338987,4.1292211299,4.0376290009,0.8346591076,0.8126219036,0.7960940011,0.8098672538,0.803669289,0.8188198666,0.8739128774,1.0481445225,1.0853323059,1.0233526688,0.988919537,0.9537977419,0.919364612,0.9145439721,0.8863088052,0.8752902023,0.8649602628,0.8546303232,0.8814881671,0.9290058882,0.9427791409,0.9331378629,0.9427791409,0.9400244892,0.8071126022,0.7995373143,0.787830048,0.7713021455,0.7795660968,0.7561515679,0.7733681338,0.7926506879,0.824329168,0.8752902023,0.9303832131,0.9145439721,0.9269398999,0.9200532735,0.9228079252,0.8821768286,0.8897521183,0.8807995037,0.8897521183,0.9407131526,0.9455337907,0.9000820579,0.8883747934,0.8408570705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,BU03630670,Banne Buiksloot,5975,182.9558854244,32.658145903,5.5293744286,5.550337712,5.6206263698,5.7303753265,5.9017810011,6.1027819022,6.4776547428,6.9721416188,7.1743756524,7.1965720682,7.0448965447,6.8599263908,6.6663243004,6.6835881801,6.6022013111,6.5232807134,6.438194444,6.457924595,6.4628571312,6.4492926519,6.3161141437,6.0953830948,5.9128792123,5.8647869703,6.9585771396,6.9080186328,6.8944541535,6.9844729624,7.0313320654,7.1398478897,7.295222817,7.4222356566,7.6380341662,7.9019249177,8.1300547741,8.1633494011,8.0696311885,8.0400359652,7.917955665,7.7786114818,7.6688625251,7.6688625251,7.6848932725,7.7650470058,7.7379180505,7.5665123759,7.3938735657,7.2298666985,1.4945588327,1.4550985338,1.4255033105,1.4501659977,1.4390677865,1.4661967418,1.5648474905,1.8768304807,1.943419738,1.8324376457,1.7707809278,1.7078910742,1.6462343595,1.6376024164,1.5870439096,1.5673137585,1.5488167432,1.5303197278,1.5784119697,1.6634982392,1.6881609264,1.6708970434,1.6881609264,1.683228387,1.4452334583,1.4316689823,1.4107056956,1.3811104723,1.3959080839,1.353981517,1.384809876,1.4193376387,1.4760618173,1.5673137585,1.6659645073,1.6376024164,1.6597988355,1.6474674919,1.6524000313,1.5796451021,1.5932095814,1.5771788341,1.5932095814,1.6844615227,1.6930934625,1.6117065968,1.5907433133,1.5056570406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
